,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
Caroline.mp3,0.43329796,0.39784345,0.36565182,0.3777695,0.35085344,0.3912545,0.37397614,0.3596062,0.31067038,0.35713378,0.45200893,0.4145851
Carry You Home.mp3,0.24354875,0.19525526,0.37759024,0.23088917,0.16771592,0.2815751,0.17797196,0.25557128,0.16331726,0.3097786,0.5381966,0.22321841
Carrying Your Love.mp3,0.2383407,0.21304354,0.35188454,0.5771427,0.28936216,0.3872852,0.29786673,0.55985534,0.39665085,0.31771022,0.3942143,0.23399721
carta aberta.mp3,0.10727707,0.10869734,0.099424265,0.21901155,0.11455601,0.29492128,0.22238106,0.113962896,0.30582616,0.29589292,0.5672315,0.2869803
Casa Mia.mp3,0.29543766,0.21786544,0.30995652,0.30062282,0.5412601,0.47161016,0.42349738,0.45288616,0.4128766,0.49409533,0.337918,0.4069709
Casanova.mp3,0.28833592,0.17772065,0.30090606,0.280523,0.21933945,0.33637628,0.28683567,0.5423052,0.28672248,0.33345363,0.41200048,0.22194277
Casca de Bala.mp3,0.40020815,0.26770654,0.2055526,0.3350784,0.4183569,0.4857662,0.34400138,0.3896172,0.4339984,0.30797005,0.33492243,0.28777704
CASE 143.mp3,0.3866782,0.37956074,0.37924382,0.48938674,0.3275921,0.3016826,0.3206325,0.3841526,0.5670962,0.42508855,0.47401008,0.45520464
Case.mp3,0.2693597,0.29209182,0.30708802,0.6603679,0.38121188,0.30156988,0.43175566,0.28317806,0.29204446,0.31079757,0.42699075,0.2934152
Casei Com a Putaria.mp3,0.32507232,0.39258516,0.42696166,0.63605446,0.33407825,0.2799387,0.27725616,0.19204153,0.2283178,0.20837313,0.31647736,0.3027795
Cash In Cash Out.mp3,0.68128455,0.59130305,0.5704773,0.5256402,0.4934899,0.4802549,0.6495327,0.683809,0.54094887,0.5228138,0.5428061,0.62696546
Casi Completa.mp3,0.22455315,0.22070853,0.56325084,0.35617003,0.3530204,0.18990648,0.3174481,0.4605718,0.2077875,0.23096128,0.20495449,0.39382368
Casper.mp3,0.53777194,0.40006295,0.25357592,0.22325349,0.22104314,0.2857033,0.2674388,0.2459268,0.3299274,0.24574733,0.4464708,0.25867847
Cat Dance.mp3,0.35292378,0.47221473,0.37208885,0.39175028,0.35213587,0.3583209,0.27469158,0.2978799,0.37152055,0.43014777,0.6058334,0.41285777
CCC - Remix.mp3,0.35731423,0.34124136,0.46507394,0.3305384,0.31330386,0.40292528,0.36021003,0.4389717,0.3261919,0.4195826,0.358765,0.23146738
CCC.mp3,0.34646755,0.34667063,0.48011586,0.32777214,0.27992687,0.37881878,0.32913294,0.39187092,0.26387155,0.3784844,0.3531107,0.22297922
ceilings.mp3,0.17112064,0.29690912,0.28570434,0.13982116,0.25796103,0.16452362,0.33177534,0.16869208,0.19517623,0.49829715,0.37364027,0.25351012
Centuries.mp3,0.30946174,0.22679502,0.22905542,0.218107,0.39226392,0.21837819,0.30421498,0.3499765,0.26861897,0.33816,0.3237109,0.6532
Ceux qu'on etait.mp3,0.27881244,0.4224676,0.18375488,0.25888315,0.16299024,0.41607165,0.21166685,0.15008639,0.31978273,0.19992453,0.44910336,0.17481342
Ch y la Pizza.mp3,0.31248516,0.40435743,0.37920812,0.47618756,0.3500508,0.26675776,0.32445034,0.39338893,0.2820785,0.19432293,0.231174,0.20653668
Cha Cha Cha.mp3,0.45406052,0.42380223,0.38987005,0.46015936,0.38468993,0.40756676,0.3978928,0.4676894,0.51928496,0.4792565,0.5161805,0.39950934
Chained To The Rhythm.mp3,0.32085776,0.2797752,0.39063942,0.3098224,0.6005562,0.3167509,0.22677818,0.33593887,0.22717926,0.32187316,0.1970636,0.27220282
Chakalitos.mp3,0.17525409,0.2330442,0.14784865,0.22396564,0.12739544,0.36036906,0.15196906,0.1979678,0.37969294,0.1892025,0.3904535,0.1635624
Cham Cham.mp3,0.29771835,0.22092134,0.27511433,0.24347413,0.257614,0.5298438,0.27289745,0.33584198,0.33354977,0.39798206,0.289685,0.19691418
Chamber Of Reflection.mp3,0.23135805,0.25569317,0.2067446,0.40010113,0.23904459,0.38261724,0.50951785,0.3345859,0.40936455,0.31850818,0.5951085,0.49361974
Chamkeela Angeelesi (From _Dasara_).mp3,0.47974238,0.633904,0.38449168,0.29202223,0.3170404,0.32941726,0.521495,0.29178128,0.26371735,0.22021456,0.21529573,0.3290133
Champagne Poetry.mp3,0.3329842,0.5543193,0.2855413,0.21262017,0.2885,0.3589351,0.4236462,0.2756238,0.42530808,0.28460807,0.19471857,0.30069602
Chana Tera Shukriya.mp3,0.19929452,0.36549926,0.2555407,0.12559971,0.22849847,0.23157692,0.58193344,0.22106145,0.17062722,0.42181486,0.27174157,0.3428089
Chandelier.mp3,0.3173449,0.32204404,0.25712904,0.43320233,0.29766455,0.4226766,0.2927428,0.22720245,0.2665671,0.22795469,0.37913215,0.24294095
CHANEL.mp3,0.2407436,0.48533055,0.50029254,0.34862557,0.2472777,0.23773594,0.5572832,0.22260463,0.26607907,0.36065623,0.2479343,0.31398323
changes.mp3,0.17979063,0.19666013,0.06311506,0.0787566,0.22280827,0.07725196,0.07773828,0.073265396,0.22133197,0.07262869,0.21408704,0.73435044
Chantaje (feat. Maluma).mp3,0.31187135,0.43272874,0.30344635,0.38447097,0.2417096,0.2367936,0.2735565,0.25761008,0.44614106,0.30833808,0.34054548,0.40863174
Charm.mp3,0.37715152,0.1629331,0.15803492,0.32030046,0.3915405,0.18433936,0.13573976,0.17163499,0.12919322,0.1883266,0.17419396,0.37301964
Chase It (Mmm Da Da Da).mp3,0.36687574,0.21638311,0.35322112,0.24939743,0.17418946,0.27200267,0.19804135,0.53530574,0.24097139,0.26149374,0.4458415,0.23288052
Chasin' You.mp3,0.15521646,0.16732612,0.37044567,0.2052534,0.22995375,0.1717857,0.34624076,0.6820153,0.22674419,0.23557284,0.16809738,0.36960015
Chasing After You (with Maren Morris).mp3,0.2388877,0.31214118,0.16547441,0.23255461,0.62093556,0.27937067,0.46979937,0.2206205,0.3415442,0.18914078,0.1808214,0.52136576
Chasing Game.mp3,0.41504326,0.30562037,0.19333708,0.1586705,0.20123416,0.23937485,0.37360197,0.7373859,0.5900015,0.31394884,0.37957892,0.4131188
Chasing That Feeling.mp3,0.35757685,0.3267523,0.26332152,0.35309017,0.25370327,0.3273246,0.20179899,0.24495652,0.35627285,0.3057592,0.5321675,0.27612472
Chatak Matak.mp3,0.43793437,0.2669275,0.21882537,0.23024565,0.21476999,0.31042394,0.25094137,0.46656486,0.36698294,0.24342161,0.30264652,0.27244696
Cheap Thrills (feat. Sean Paul).mp3,0.26815307,0.31594995,0.23674855,0.26107606,0.4887714,0.32478654,0.37128457,0.3524436,0.42765108,0.5123651,0.30560613,0.33562407
Cheat On Me (feat. Dave).mp3,0.31039977,0.36963657,0.23906729,0.33146212,0.45641434,0.35382393,0.47206125,0.3510023,0.3854893,0.34194395,0.3500639,0.45563194
Check It Out.mp3,0.29952797,0.29799503,0.24007845,0.37132296,0.22477953,0.26580808,0.31122252,0.33601806,0.5210412,0.3322008,0.5432917,0.5016075
Cheerleader (Felix Jaehn Remix) - Radio Edit.mp3,0.21275303,0.2707428,0.13766749,0.2081845,0.48814836,0.24165767,0.2835319,0.26753998,0.3414389,0.21464227,0.19216011,0.4791854
Chegou a Hora de Ir Para Cama.mp3,0.55162245,0.23379609,0.21206443,0.1432935,0.23112467,0.2038415,0.33590817,0.5088223,0.252202,0.24088521,0.19211257,0.30352697
Chemical.mp3,0.12511428,0.31562096,0.6979198,0.30278644,0.3419912,0.2057369,0.31739646,0.4167292,0.28486055,0.3232406,0.14824651,0.13558237
Cheques.mp3,0.27007982,0.38709542,0.27026856,0.12348405,0.1442101,0.2112552,0.45059097,0.20936806,0.22224648,0.3056074,0.27936468,0.6048918
Chic Chick.mp3,0.48769027,0.50971496,0.57658434,0.53130794,0.62569416,0.51740175,0.46260846,0.48626897,0.4636451,0.4957991,0.41013405,0.46824574
Chica Ideal.mp3,0.33476213,0.23472182,0.37450495,0.3211034,0.2653097,0.487859,0.24149367,0.30060107,0.2505455,0.26635087,0.45120302,0.2555333
Chicago Freestyle (feat. Giveon).mp3,0.11714972,0.09056531,0.15583327,0.086626366,0.18168956,0.51919186,0.23800461,0.2854561,0.23625155,0.31719622,0.2504282,0.11624893
Chichiquetere.mp3,0.45106807,0.46775454,0.53631556,0.5576009,0.52730626,0.33868152,0.32650918,0.28846186,0.36989614,0.5767678,0.4812726,0.5069686
CHIHIRO.mp3,0.37059444,0.18429253,0.18480651,0.21547368,0.2961318,0.23843904,0.30802992,0.37322795,0.42702731,0.516638,0.42185298,0.47688568
Chiky Boom.mp3,0.31950647,0.5035588,0.3604589,0.29910752,0.241384,0.23485452,0.26006418,0.43814492,0.8086237,0.49699548,0.36206993,0.35802853
Chill Bill (feat. J. Davi$ & Spooks).mp3,0.028360771,0.04851512,0.027050199,0.10007289,0.091354586,0.26182896,0.48951262,0.285081,0.42577705,0.400417,0.1800484,0.076536365
Chill Vibes.mp3,0.24858056,0.6361391,0.37233946,0.3383156,0.23492545,0.27266696,0.36561993,0.20528138,0.38368422,0.26441172,0.59915257,0.4721447
Chillax (feat. Ky-Mani Marley).mp3,0.20573163,0.34687263,0.1447445,0.14891155,0.16848885,0.12541752,0.1974934,0.18273775,0.47112674,0.38067955,0.19264044,0.30422762
China.mp3,0.3313653,0.25824243,0.59338367,0.29245102,0.35956568,0.2793467,0.2693049,0.38285843,0.2718337,0.34135002,0.24461256,0.29019296
Chlorine.mp3,0.39715138,0.35824454,0.33460304,0.3561461,0.3519881,0.57881004,0.37069732,0.28935543,0.3386257,0.36114633,0.3553333,0.34839353
Choli Ke Peeche (From _Crew_).mp3,0.2908268,0.34504762,0.503911,0.34726572,0.28321445,0.34437078,0.3991307,0.56288356,0.40299907,0.3395498,0.32711253,0.27612972
Chorei na Vaquejada.mp3,0.1825636,0.20866968,0.15278845,0.32634044,0.48704576,0.2531865,0.32112038,0.24180213,0.39495793,0.22064365,0.26246846,0.30848548
CHORRITO PA LAS ANIMAS.mp3,0.218914,0.37145546,0.20504536,0.41041228,0.25942203,0.17016542,0.16379258,0.21246164,0.529462,0.25208902,0.44340637,0.3746615
Chosen (feat. Ty Dolla $ign).mp3,0.33246323,0.41660392,0.40466028,0.2854034,0.3687693,0.3423036,0.46919817,0.403309,0.3206807,0.40377757,0.33643168,0.38754466
Christmas Love.mp3,0.18441023,0.18697815,0.40017578,0.20603147,0.28589642,0.17170979,0.24964982,0.4655588,0.20345335,0.32111728,0.1849014,0.26882654
Chulo pt.2.mp3,0.44245216,0.36817884,0.2518745,0.25508624,0.25711033,0.31879494,0.23426408,0.3049417,0.38517973,0.3429882,0.45403892,0.3455999
Churchill Downs (feat. Drake).mp3,0.2894137,0.448539,0.27986673,0.4326468,0.29059687,0.37076104,0.37895995,0.14962953,0.11670893,0.16101716,0.31968364,0.23983474
Chyba ze z Toba.mp3,0.20314725,0.40066358,0.57381004,0.18282731,0.21443374,0.15185556,0.36054713,0.25324523,0.24551883,0.31727925,0.20779672,0.3972788
Cigarettes.mp3,0.20104557,0.35852978,0.53028554,0.2712253,0.3485806,0.271115,0.5175353,0.35249943,0.2879465,0.3425003,0.2711631,0.42657182
Circles.mp3,0.41721484,0.21445218,0.23215343,0.17432813,0.3627784,0.35797855,0.23687017,0.34005174,0.16957349,0.20621361,0.15316616,0.4102751
Circo Loco.mp3,0.45124173,0.41494387,0.33542937,0.3984384,0.35210714,0.49785593,0.58002174,0.33763367,0.43262157,0.3808754,0.50359046,0.42284396
CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee).mp3,0.45597333,0.45508385,0.38501674,0.50389314,0.46104148,0.50809234,0.40355462,0.35839555,0.37531504,0.34917122,0.4506333,0.40912607
City Boys.mp3,0.48462793,0.35826877,0.36580577,0.29844055,0.30123338,0.30784544,0.4156719,0.5988235,0.41862676,0.36425045,0.33383116,0.33706838
Clap For 'Em (feat. Flo Milli & Sada Baby).mp3,0.47397438,0.53282493,0.45408365,0.42925873,0.4397446,0.4215381,0.4170189,0.4679933,0.52452856,0.48003134,0.39136776,0.38629085
Clara Bow.mp3,0.08029998,0.21043803,0.50981134,0.16428418,0.05805939,0.085136294,0.23201631,0.24823175,0.24436615,0.5347833,0.18805835,0.14895488
Clash (feat. Stormzy).mp3,0.23619886,0.30778134,0.4683564,0.35930026,0.37806517,0.38775024,0.27065203,0.27382004,0.2472892,0.54055244,0.5634038,0.25222892
Classic.mp3,0.42020753,0.55858165,0.37828016,0.35499445,0.32918742,0.4650292,0.42529085,0.4043247,0.47672397,0.38301477,0.46829513,0.36082783
CLASSY 101.mp3,0.20015693,0.22679819,0.18686767,0.36466557,0.31696403,0.2034112,0.14264482,0.12991391,0.30545363,0.17639609,0.3198294,0.42922384
Close Eyes.mp3,0.4076787,0.1895123,0.22536556,0.2833674,0.5598901,0.2625331,0.19760437,0.2871995,0.2010816,0.15822047,0.19515282,0.50378686
Close Friends (Lil Baby & Gunna).mp3,0.32042673,0.521654,0.4328187,0.44472396,0.39070237,0.5278111,0.4160463,0.31852853,0.38583,0.42995587,0.65429,0.35749885
Close To You.mp3,0.24293223,0.30693394,0.28611726,0.33055508,0.23054098,0.36137074,0.74436325,0.3600261,0.29559216,0.24474019,0.37498742,0.25514358
Closer.mp3,0.3330354,0.2432018,0.32706025,0.6289437,0.3387639,0.30181202,0.24110025,0.40940323,0.5088655,0.29774436,0.40428978,0.2708676
Clouded.mp3,0.32907444,0.61029243,0.42528757,0.25065207,0.34981123,0.2314244,0.24401303,0.1591529,0.2277407,0.30385068,0.20056863,0.2856183
Clouds.mp3,0.4974928,0.24437003,0.22664279,0.23721184,0.48769778,0.35978395,0.27041596,0.4554315,0.40055054,0.70152336,0.34971315,0.3221194
Clout (feat. Cardi B).mp3,0.50682986,0.40451738,0.35841477,0.30936489,0.28616872,0.30835822,0.47651502,0.3681742,0.34941754,0.39790723,0.43115637,0.6878341
Coal.mp3,0.16447273,0.27564538,0.15459861,0.24256448,0.3337268,0.16512279,0.23778555,0.2434811,0.45161137,0.3925258,0.19587152,0.3005206
Coca Cola.mp3,0.38755572,0.32079735,0.39185435,0.48189524,0.22682837,0.1628975,0.1542782,0.20979734,0.1529,0.15373199,0.24883266,0.19695055
Cochinae.mp3,0.30501318,0.3291818,0.28845176,0.1897429,0.20686111,0.41708517,0.5495812,0.32244626,0.26675737,0.19752192,0.24898744,0.41568753
Coco Chanel.mp3,0.30962193,0.25214705,0.21367487,0.3226426,0.25502884,0.51757777,0.6053075,0.36500597,0.42534393,0.34338906,0.4759906,0.39107963
Coco Cola.mp3,0.32092303,0.25789636,0.40290314,0.27000102,0.24238218,0.33947107,0.34110948,0.59149384,0.3002607,0.38061768,0.36131576,0.2558294
COCO LOCO.mp3,0.4882467,0.26198894,0.3721078,0.33895117,0.25993973,0.29062244,0.16432458,0.25779352,0.15393764,0.27919152,0.34708634,0.2775849
Cold Heart - PNAU Remix.mp3,0.3942184,0.5611615,0.2983653,0.39359358,0.3278941,0.45921704,0.29545355,0.26547498,0.42147836,0.3307178,0.44615585,0.2601805
Collide (feat. Tyga).mp3,0.12446146,0.1212244,0.1108057,0.09030552,0.23245586,0.1360145,0.32314175,0.23220454,0.11259747,0.32411408,0.1550891,0.42747822
Columbia.mp3,0.30169523,0.20394342,0.3839921,0.2052006,0.35459206,0.5683504,0.24715917,0.30794123,0.21044756,0.37289318,0.25224307,0.18740006
Come & Get It.mp3,0.42264447,0.3321772,0.47562653,0.31390047,0.21412775,0.36544302,0.2735139,0.48745993,0.25496542,0.28028157,0.4823035,0.29284242
Come & Go (with Marshmello).mp3,0.24382919,0.19310215,0.3167606,0.1960596,0.34054643,0.25065243,0.1775289,0.32610726,0.21985738,0.53190875,0.3182713,0.18994044
Come and Say - Original Mix.mp3,0.5220941,0.50414973,0.4908993,0.45702472,0.45515355,0.51382595,0.61137396,0.5781819,0.65027994,0.773217,0.74071187,0.61694664
Come and See Me (feat. Drake).mp3,0.26340446,0.29714575,0.47900116,0.5099116,0.6259503,0.46548423,0.32064778,0.3159315,0.27068302,0.23495233,0.1981336,0.27463138
Come back to me.mp3,0.18863586,0.13286304,0.2863432,0.15764596,0.338284,0.214739,0.51307756,0.26187697,0.2286043,0.3295579,0.17092505,0.21907213
Come See Me.mp3,0.25404853,0.15658982,0.35705945,0.17103295,0.28685346,0.14340508,0.30951363,0.51157933,0.22456957,0.43654168,0.21485181,0.4789003
Come Through (feat. Chris Brown).mp3,0.47491086,0.29991144,0.15091756,0.22336021,0.22399805,0.28103128,0.14567646,0.12912594,0.15264435,0.17168213,0.4452139,0.2955345
COME UN TUONO (feat. Gue).mp3,0.15366827,0.24211961,0.35468104,0.21123207,0.3489452,0.20830798,0.36236128,0.2476855,0.18777117,0.26580998,0.19947027,0.2390577
comethru.mp3,0.33869967,0.17677948,0.1945319,0.17837332,0.36175397,0.31816393,0.2664578,0.49466005,0.28455642,0.3695209,0.2059954,0.24584231
Coming for You (feat. A1 x J1).mp3,0.119654484,0.33675948,0.18851171,0.24711742,0.12947969,0.28379154,0.44032604,0.188896,0.23748958,0.19706896,0.38122955,0.17379425
Commando.mp3,0.270433,0.15963228,0.2931118,0.36700407,0.1464557,0.22651486,0.16209562,0.31249103,0.2317794,0.1817487,0.40817454,0.2041837
Commas.mp3,0.36875477,0.5507579,0.28765127,0.26493365,0.2943406,0.546426,0.5635078,0.4068014,0.40256327,0.33306488,0.37536046,0.25263745
Como En Los Viejos Tiempos.mp3,0.2900358,0.25804186,0.49807206,0.25484747,0.339086,0.205599,0.37089714,0.46826053,0.23814505,0.41146913,0.24516425,0.34062496
Como Se Siente.mp3,0.18261316,0.3855656,0.2245957,0.4437818,0.17948103,0.26625273,0.36396036,0.18854292,0.26096573,0.1732443,0.29164279,0.26255715
como si no importara.mp3,0.1777309,0.23716159,0.13874978,0.25461447,0.34202257,0.21679708,0.3727895,0.21477346,0.38566414,0.30617166,0.18039872,0.285548
Company.mp3,0.29992512,0.49493924,0.54955816,0.3396246,0.25064662,0.28637496,0.4246617,0.45042858,0.39873445,0.3565009,0.3029295,0.29952908
Con Altura.mp3,0.26111066,0.2899236,0.30816588,0.35033962,0.33992139,0.4370976,0.41027176,0.3310856,0.40313533,0.36013398,0.42818707,0.28528646
Con Calma.mp3,0.20527999,0.25838447,0.25397736,0.37380445,0.25045896,0.24575026,0.39604425,0.3431758,0.64443755,0.40313634,0.4483846,0.3091963
Con La Brisa.mp3,0.22935335,0.15473418,0.34047794,0.23831916,0.456348,0.40742773,0.12929456,0.2096505,0.14371954,0.26933613,0.17739783,0.16031359
CONTIGO (with Tiesto).mp3,0.38667685,0.17432423,0.2586559,0.14133744,0.35793537,0.545126,0.16491075,0.15333118,0.08360455,0.22280249,0.17369643,0.15359259
Cool With You.mp3,0.39557663,0.25720176,0.4590262,0.4977454,0.29465464,0.36805674,0.26142633,0.47627458,0.22067249,0.17006204,0.27817515,0.34095123
Corrido de Juan Armenta - Remasterizado.mp3,0.18340577,0.35139257,0.360886,0.25925025,0.43403164,0.29729286,0.42272958,0.32056376,0.33033597,0.5602701,0.3181622,0.27641648
Cosas De La Vida.mp3,0.7488555,0.38907304,0.4228934,0.38415983,0.3445365,0.23217776,0.28858775,0.6153332,0.4019056,0.31913427,0.3265574,0.43844295
COULD BE WRONG.mp3,0.2748712,0.25996262,0.46992558,0.43376935,0.53326106,0.43432087,0.47904694,0.5094081,0.32996872,0.33039454,0.3516893,0.45413175
Count Me Out.mp3,0.20243819,0.2049628,0.12950107,0.14697993,0.19996965,0.3137122,0.24403079,0.18263625,0.25045446,0.2737925,0.52080876,0.21465051
Country Girl (Shake It For Me).mp3,0.30906764,0.30246946,0.40865716,0.47865108,0.73182976,0.37698415,0.30433196,0.29779285,0.3355355,0.28428325,0.29759857,0.46925476
Cover Me In Sunshine.mp3,0.27110308,0.115404405,0.15103762,0.11887433,0.35824615,0.42630327,0.19501463,0.28501967,0.13742383,0.28881148,0.1536381,0.16321081
Cover Me Up.mp3,0.0906899,0.23443669,0.46236324,0.16982289,0.17178924,0.16086204,0.3681089,0.31550056,0.21741079,0.5216862,0.16044778,0.08832497
Crazy Form.mp3,0.49387994,0.35298526,0.3865532,0.3732216,0.37329376,0.44960976,0.28549576,0.3939513,0.30908445,0.2981769,0.38899246,0.45137897
Crazy What Love Can Do.mp3,0.30802894,0.2021704,0.25993848,0.25560036,0.57190025,0.246039,0.22023714,0.2641295,0.15060206,0.19998908,0.18558234,0.38660577
Creatures in Heaven.mp3,0.12546684,0.2756616,0.40747014,0.28599975,0.32734957,0.27955893,0.54406714,0.4772541,0.29541412,0.3144365,0.19123672,0.19955893
Creeper Star.mp3,0.2339025,0.5133465,0.31828576,0.2372215,0.38407972,0.27677238,0.35156184,0.2324999,0.36591128,0.4263625,0.2267885,0.21480955
Creepin' (with The Weeknd & 21 Savage).mp3,0.24054366,0.42426595,0.19478473,0.31063026,0.43036357,0.15439487,0.11171985,0.13858408,0.31038663,0.26630372,0.1940477,0.28807408
Crocodile Tearz.mp3,0.5421401,0.30103728,0.31220058,0.25930744,0.5259261,0.22980674,0.17341365,0.2428548,0.24025004,0.4586164,0.24759181,0.4706236
Cry No More (feat. Stormzy & Tay Keith).mp3,0.25438395,0.24742408,0.32395348,0.25285944,0.39529368,0.36229086,0.30239064,0.35721138,0.37540716,0.50081915,0.29063642,0.31772667
Cry.mp3,0.19944789,0.21043056,0.49820447,0.2766567,0.15986402,0.20426384,0.18306981,0.21549867,0.14224577,0.19730721,0.3231879,0.17655104
Cuaderno.mp3,0.22978424,0.3099569,0.1730796,0.1500586,0.29016042,0.14759801,0.17816189,0.107271,0.20746034,0.4010681,0.2650802,0.4730609
CUAL ES ESA.mp3,0.31921563,0.44947007,0.44326192,0.30084634,0.30835468,0.309243,0.37833694,0.2765701,0.34668198,0.36486623,0.22287871,0.32187787
Cuando Nadie Ve.mp3,0.27961636,0.32372198,0.24416044,0.33954838,0.37333465,0.28848225,0.4521883,0.3084654,0.37878683,0.35929275,0.28982845,0.38172066
Cuando Te Bese.mp3,0.37960148,0.2511333,0.47376806,0.36081356,0.43303877,0.22037587,0.17890838,0.21716328,0.20505087,0.3322331,0.24001873,0.42950302
Cupid Twin Ver. - Sped Up.mp3,0.2671595,0.3719499,0.22179925,0.3470646,0.42343011,0.25440034,0.38656527,0.2376234,0.39188573,0.3755438,0.26347706,0.44697046
CUTE DEPRESSED.mp3,0.40176874,0.36372918,0.31267628,0.38003442,0.517357,0.63456225,0.36872184,0.26629254,0.27601382,0.31815594,0.44323245,0.37471732
CYBERTRUCK.mp3,0.27938145,0.43127885,0.27417573,0.25428003,0.15107946,0.18989156,0.24074869,0.14267045,0.32921585,0.35253614,0.19370791,0.30678415
Daddy Issues.mp3,0.33475092,0.23508906,0.5452912,0.27241337,0.13601232,0.26464412,0.24044614,0.39018875,0.24964088,0.5248842,0.48310417,0.21979076
Dah Dah DahDah.mp3,0.25214407,0.28428072,0.3254211,0.4822076,0.4802011,0.5719925,0.5584249,0.38026685,0.27752283,0.22461313,0.38015443,0.21445538
Daisy.mp3,0.38108602,0.43736762,0.37415427,0.3925281,0.22886275,0.22563677,0.26214874,0.33722883,0.35044193,0.3420006,0.54830414,0.37250882
Dale Don Dale.mp3,0.7084402,0.5653248,0.3811638,0.26410544,0.24562328,0.21816908,0.25091085,0.29787052,0.2103527,0.22536005,0.31974855,0.55595434
