song_name,tempo_bpm
Sooseki.mp3,[129.19921875]
Sorriso no Rosto.mp3,[117.45383523]
Sorry Not Sorry.mp3,[143.5546875]
soso.mp3,[143.5546875]
Soundgasm.mp3,[198.76802885]
"Soweto (with Don Toliver, Rema & Tempoe).mp3",[103.359375]
Space Cadet (feat. Gunna).mp3,[107.66601562]
Space Song.mp3,[143.5546875]
Speed Drive.mp3,[86.1328125]
Spinnin.mp3,[135.99917763]
SPIT IN MY FACE!.mp3,[95.703125]
Spokojnie.mp3,[103.359375]
SPOT!.mp3,[107.66601562]
Spotless (feat. The Lumineers).mp3,[73.828125]
Spring Snow.mp3,[112.34714674]
Sprinter.mp3,[92.28515625]
Srivalli.mp3,[107.66601562]
Stand By Me (feat. Morgan Wallen).mp3,[135.99917763]
Stand By Me.mp3,[78.30255682]
Starboy.mp3,[123.046875]
Stargazing.mp3,[99.38401442]
STARS.mp3,[172.265625]
Starships.mp3,[83.35433468]
Starting Over.mp3,[89.10290948]
Static.mp3,[161.49902344]
STAY (with Justin Bieber).mp3,[172.265625]
Stay With Me.mp3,[86.1328125]
Stay.mp3,[112.34714674]
STAYING ALIVE (feat. Drake & Lil Baby).mp3,[129.19921875]
stellar.mp3,[161.49902344]
Step Back!.mp3,[129.19921875]
Stereo Hearts (feat. Adam Levine).mp3,[184.5703125]
Stereo Love - Original.mp3,[129.19921875]
Sticky.mp3,[135.99917763]
Still Don't Know My Name.mp3,[50.66636029]
Still Rollin.mp3,[95.703125]
Still Trappin'.mp3,[143.5546875]
Still With You.mp3,[172.265625]
Stop Giving Me Advice (with Jack Harlow & Dave).mp3,[86.1328125]
Story of My Life.mp3,[123.046875]
Straight and Narrow.mp3,[172.265625]
Strangers.mp3,[86.1328125]
Street Runner.mp3,[112.34714674]
Strike (Holster).mp3,[143.5546875]
Strip That Down.mp3,[107.66601562]
Stuck In The Middle.mp3,[123.046875]
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM).mp3,[151.99908088]
Style.mp3,[95.703125]
Suano.mp3,[103.359375]
Suavemente.mp3,[135.99917763]
SUBMARINER.mp3,[172.265625]
Sudden Shower.mp3,[135.99917763]
Sugar Rush Ride.mp3,[83.35433468]
Sugarcane - Remix.mp3,[99.38401442]
SugarCrash!.mp3,[198.76802885]
Suge.mp3,[151.99908088]
Summer Too Hot.mp3,[184.5703125]
Summertime Sadness - Sped Up.mp3,[75.99954044]
Summertime Sadness.mp3,[184.5703125]
Sunday Service.mp3,[151.99908088]
Sunflower - Spider-Man_ Into the Spider-Verse.mp3,[89.10290948]
Sunny Day.mp3,[60.09265988]
Sunrise.mp3,[69.83741554]
Super Bass.mp3,[129.19921875]
SUPER ULTRA MEGA.mp3,[107.66601562]
Super.mp3,[135.99917763]
SUPERMODEL.mp3,[123.046875]
Supernova.mp3,[117.45383523]
Superpowers.mp3,[143.5546875]
Sure Thing.mp3,[80.74951172]
Swag Se Swagat.mp3,[107.66601562]
Swang.mp3,[143.5546875]
Swear to God (feat. Future).mp3,[151.99908088]
Sweet Child O' Mine.mp3,[129.19921875]
Sweet Dreams.mp3,[151.99908088]
Sweetest Pie.mp3,[123.046875]
Swervin (feat. Veysel).mp3,[95.703125]
T.B.H.mp3,[89.10290948]
Taaron Ke Shehar.mp3,[161.49902344]
Taboo.mp3,[99.38401442]
Tacata.mp3,[135.99917763]
Tacos Gucci.mp3,[95.703125]
Tadow.mp3,[123.046875]
Tak Segampang Itu.mp3,[129.19921875]
Take A Bite.mp3,[184.5703125]
Take Care.mp3,[123.046875]
Take Her Home.mp3,[151.99908088]
Take Me To Church.mp3,[129.19921875]
Take My Name.mp3,[161.49902344]
Take Two.mp3,[92.28515625]
Take What You Want (feat. Ozzy Osbourne & Travis Scott).mp3,[135.99917763]
Tal Para Cual.mp3,[99.38401442]
Talibans.mp3,[135.99917763]
Talk Dirty (feat. 2 Chainz).mp3,[99.38401442]
Talk talk.mp3,[64.59960938]
Tap In.mp3,[99.38401442]
Tattoo - Remix with Camilo.mp3,[129.19921875]
Tchuco Nela.mp3,[123.046875]
TE AMO ♡.mp3,[161.49902344]
Te Felicito.mp3,[78.30255682]
TE MUDASTE.mp3,[184.5703125]
Te Robare.mp3,[89.10290948]
Te Vi.mp3,[135.99917763]
Techno Cumbia.mp3,[123.046875]
Teenage Dream - Sped Up.mp3,[135.99917763]
Teeth.mp3,[143.5546875]
Tek Tek (feat. MHD).mp3,[123.046875]
TELEFONO NUEVO.mp3,[172.265625]
Tell Me What You Want.mp3,[129.19921875]
ten.mp3,[129.19921875]
Tennessee Orange.mp3,[161.49902344]
Tera Ban Jaunga.mp3,[92.28515625]
Termina Comigo Antes - Ao Vivo.mp3,[107.66601562]
Terminator (feat. Young Jonn).mp3,[112.34714674]
"Tested, Approved & Trusted.mp3",[92.28515625]
TEXAS HOLD 'EM.mp3,[112.34714674]
Thang For You (feat. NoCap).mp3,[112.34714674]
Thank You for Being You.mp3,[69.83741554]
That Girl.mp3,[184.5703125]
The Adults Are Talking.mp3,[161.49902344]
The Alchemy.mp3,[66.25600962]
The Astronaut.mp3,[123.046875]
THE AUTOTREM 1.0.mp3,[129.19921875]
The Bigger Picture.mp3,[135.99917763]
The Black Dog.mp3,[143.5546875]
The Boat Beat.mp3,[123.046875]
The Bones.mp3,[103.359375]
THE BOX MEDLEY FUNK 6.mp3,[123.046875]
The Box.mp3,[117.45383523]
the boy is mine.mp3,[99.38401442]
The Chicken Wing Beat.mp3,[135.99917763]
The Code.mp3,[161.49902344]
The Color Violet.mp3,[103.359375]
The Door (Tiago PZK Version).mp3,[129.19921875]
The EPA Song.mp3,[112.34714674]
The Family Madrigal.mp3,[143.5546875]
The Feeling.mp3,[129.19921875]
The Galaxy Express 999.mp3,[143.5546875]
THE GIRLS - BLACKPINK THE GAME OST.mp3,[161.49902344]
The Git Up.mp3,[99.38401442]
The Greatest.mp3,[129.19921875]
The Hillbillies.mp3,[99.38401442]
The Lazy Song.mp3,[172.265625]
The Less I Know The Better.mp3,[117.45383523]
The Magic Bomb (Questions I Get Asked) - Extended Mix.mp3,[143.5546875]
The Man He Sees in Me.mp3,[107.66601562]
The Motto.mp3,[99.38401442]
The One That Got Away.mp3,[135.99917763]
The Perfect Girl.mp3,[129.19921875]
the perfect pair.mp3,[143.5546875]
The Prophecy.mp3,[83.35433468]
The Real Slim Shady.mp3,[103.359375]
The Scientist.mp3,[73.828125]
THE SCOTTS.mp3,[129.19921875]
The Search.mp3,[143.5546875]
THE SHADE.mp3,[117.45383523]
The Smallest Man Who Ever Lived.mp3,[99.38401442]
The Sound of Silence.mp3,[83.35433468]
The Summoning.mp3,[117.45383523]
The Way I Are.mp3,[161.49902344]
The Way Life Goes (feat. Oh Wonder).mp3,[161.49902344]
The Weekend.mp3,[99.38401442]
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen).mp3",[184.5703125]
These Walls.mp3,[123.046875]
Think U The Shit (Fart).mp3,[123.046875]
Thinking out Loud.mp3,[161.49902344]
This City.mp3,[75.99954044]
This Is Me.mp3,[161.49902344]
This Is The Life.mp3,[95.703125]
this is what falling in love feels like - Leon Leiden Remix.mp3,[143.5546875]
This Side of Paradise.mp3,[161.49902344]
This Town.mp3,[112.34714674]
This Wish - From _Wish_.mp3,[89.10290948]
Those Eyes.mp3,[86.1328125]
Thot Shit.mp3,[129.19921875]
Thotiana.mp3,[103.359375]
THOUSAND MILES.mp3,[86.1328125]
Thrift Shop (feat. Wanz).mp3,[95.703125]
Through Da Storm.mp3,[151.99908088]
THUNDER Y LIGHTNING.mp3,[83.35433468]
Thunder.mp3,[172.265625]
"Tiago PZK_ Bzrp Music Sessions, Vol. 48.mp3",[129.19921875]
Tighten Up.mp3,[112.34714674]
TiK ToK.mp3,[117.45383523]
TIKTOK - Remix.mp3,[95.703125]
Till I Collapse.mp3,[151.99908088]
Time of Our Lives.mp3,[123.046875]
Time Slowly Slippin'.mp3,[129.19921875]
Time Today.mp3,[135.99917763]
Titi Me Pregunto.mp3,[103.359375]
Title.mp3,[89.10290948]
Titliaan.mp3,[123.046875]
TKN (feat. Travis Scott).mp3,[95.703125]
TOES (feat. Lil Baby & Moneybagg Yo).mp3,[161.49902344]
Tom's Diner.mp3,[215.33203125]
TOMBOY.mp3,[123.046875]
Tombstone.mp3,[112.34714674]
too easy.mp3,[103.359375]
Too Rolling Stoned - 2007 Remaster.mp3,[123.046875]
Too Sweet.mp3,[117.45383523]
Top 10 staTues tHat CriEd bloOd.mp3,[129.19921875]
Tormenta (feat. Bad Bunny).mp3,[129.19921875]
Touching The Sky.mp3,[129.19921875]
Tourniquet.mp3,[80.74951172]
Toxic Pony.mp3,[143.5546875]
TQG.mp3,[123.046875]
TQMQA.mp3,[112.34714674]
Tragos Amargos.mp3,[151.99908088]
Traicionera.mp3,[92.28515625]
Training Season.mp3,[123.046875]
Trip.mp3,[80.74951172]
Trojan Horse.mp3,[92.28515625]
TROLLZ.mp3,[89.10290948]
Trouble with a Heartbreak.mp3,[135.99917763]
TRUCK BED.mp3,[129.19921875]
True Love.mp3,[83.35433468]
Trust.mp3,[92.28515625]
Truth Hurts.mp3,[161.49902344]
Truth or Dare.mp3,[151.99908088]
Try.mp3,[103.359375]
TRYNA MAKE SURE.mp3,[135.99917763]
Tshwala Bam (feat. S.N.E).mp3,[112.34714674]
Tu Aake Dekhle.mp3,[135.99917763]
Tu Falta De Querer.mp3,[86.1328125]
tu fan.mp3,[112.34714674]
Tu Foto - En Vivo.mp3,[151.99908088]
Tu Hai Kahaan - From _Do Aur Do Pyaar_.mp3,[107.66601562]
Tu Me Dejaste De Querer.mp3,[86.1328125]
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian).mp3,[117.45383523]
Tu Perfume.mp3,[129.19921875]
Tu Turrito.mp3,[89.10290948]
Tuesday (feat. Drake).mp3,[143.5546875]
Tunnel Vision.mp3,[129.19921875]
Turn On The Lights again.. (feat. Future).mp3,[89.10290948]
Turn Yo Clic Up (feat. Future).mp3,[123.046875]
TUS LAGRIMAS.mp3,[184.5703125]
Tutu.mp3,[99.38401442]
TV Shapes.mp3,[151.99908088]
TWINNEM.mp3,[135.99917763]
Tyler Herro.mp3,[123.046875]
Typa Girl.mp3,[66.25600962]
Type Shit.mp3,[143.5546875]
U My Everything (feat. Drake).mp3,[95.703125]
UK Rap.mp3,[69.83741554]
ULTRA SOLO REMIX.mp3,[107.66601562]
Umbrella (with 21 Savage & Young Nudy).mp3,[151.99908088]
Un Ano.mp3,[95.703125]
Un Coco.mp3,[135.99917763]
Un Desperdicio.mp3,[73.828125]
UN DIA (ONE DAY) (Feat. Tainy).mp3,[161.49902344]
Un Ratito.mp3,[184.5703125]
Un Verano Sin Ti.mp3,[184.5703125]
un x100to.mp3,[83.35433468]
UNA BALA.mp3,[95.703125]
Una Lady Como Tu.mp3,[78.30255682]
Una Locura.mp3,[172.265625]
UNA NOCHE EN MEDELLIN - REMIX.mp3,[129.19921875]
Una Vez.mp3,[172.265625]
UNFORGIVEN (feat. Nile Rodgers).mp3,[103.359375]
UNHEALTHY (feat. Shania Twain).mp3,[123.046875]
Unholy (feat. Kim Petras) - ACRAZE Remix.mp3,[129.19921875]
United In Grief.mp3,[89.10290948]
Untitled #13.mp3,[151.99908088]
Upa Cavalinho.mp3,[103.359375]
Us Vs. Them.mp3,[151.99908088]
Vaaste.mp3,[89.10290948]
Vacation.mp3,[151.99908088]
Vai Novinha Ah Ah Ah.mp3,[129.19921875]
Vaina Loca.mp3,[123.046875]
Vamos Aclarando Muchas Cosas - En Vivo.mp3,[107.66601562]
Vamp Anthem.mp3,[107.66601562]
vampire.mp3,[135.99917763]
Vampiro.mp3,[103.359375]
Ve Kamleya (From _Rocky Aur Rani Kii Prem Kahaani_).mp3,[172.265625]
Veggie Dance.mp3,[151.99908088]
Vem Desestressar.mp3,[123.046875]
vendetta!.mp3,[83.35433468]
Venom.mp3,[123.046875]
Verte Ir.mp3,[129.19921875]
Very Sad.mp3,[83.35433468]
Vete.mp3,[92.28515625]
Vette Motors.mp3,[151.99908088]
VIBEZ.mp3,[151.99908088]
"Villano Antillano_ Bzrp Music Sessions, Vol. 51.mp3",[129.19921875]
Virtual Angel.mp3,[112.34714674]
Viva La Vida.mp3,[135.99917763]
Vivir Mi Vida.mp3,[103.359375]
Voices In My Head.mp3,[86.1328125]
Vois sur ton chemin - Techno Mix.mp3,[135.99917763]
Volvi.mp3,[117.45383523]
WA DA DA.mp3,[123.046875]
Waffle House.mp3,[123.046875]
Wagon Wheel.mp3,[73.828125]
Wait a Minute!.mp3,[99.38401442]
WAIT FOR U (feat. Drake & Tems).mp3,[86.1328125]
wait in the truck.mp3,[69.83741554]
Waiting for the End.mp3,[112.34714674]
Wake Me Up - Acoustic.mp3,[117.45383523]
Wake Up (feat. Chris Brown).mp3,[112.34714674]
Wake Up! (feat. Juice WRLD).mp3,[78.30255682]
Walk Em Down (feat. Roddy Ricch).mp3,[83.35433468]
Walk Em Down.mp3,[83.35433468]
Walk It Talk It.mp3,[143.5546875]
Walking On A Dream.mp3,[129.19921875]
WANDA.mp3,[117.45383523]
WANNABE.mp3,[123.046875]
WAP (feat. Megan Thee Stallion).mp3,[129.19921875]
WASTE.mp3,[129.19921875]
Wasted Love (feat. Lagique).mp3,[123.046875]
WATATI (feat. Aldo Ranks) [From Barbie The Album].mp3,[112.34714674]
Watch The World Burn.mp3,[161.49902344]
Water.mp3,[117.45383523]
Way down We Go.mp3,[161.49902344]
We Are Never Ever Getting Back Together (Taylor's Version).mp3,[86.1328125]
we can't be friends (wait for your love).mp3,[107.66601562]
We Can't Stop.mp3,[80.74951172]
We Didn’t Start The Fire.mp3,[151.99908088]
we don't fight anymore.mp3,[129.19921875]
we fell in love in october.mp3,[129.19921875]
We Ride.mp3,[83.35433468]
We Rollin.mp3,[86.1328125]
We're Good.mp3,[89.10290948]
Weekend.mp3,[135.99917763]
Welcome To Brixton.mp3,[135.99917763]
Wellerman - Sea Shanty.mp3,[95.703125]
Wet Dreamz.mp3,[172.265625]
What A Wonderful World.mp3,[112.34714674]
What About Us.mp3,[117.45383523]
What He'll Never Have.mp3,[112.34714674]
What If (I Told You I Like You).mp3,[123.046875]
What If I Told You That I Love You.mp3,[86.1328125]
What Ifs (feat. Lauren Alaina).mp3,[123.046875]
What Lovers Do (feat. SZA).mp3,[107.66601562]
What Makes You Beautiful.mp3,[123.046875]
What My World Spins Around.mp3,[123.046875]
What They Want.mp3,[135.99917763]
What Would Pluto Do.mp3,[95.703125]
What You Know Bout Love.mp3,[83.35433468]
What's Love Got to Do with It.mp3,[99.38401442]
Whatever She Wants.mp3,[95.703125]
Whatever.mp3,[143.5546875]
When I Grow Up.mp3,[112.34714674]
When I Was Your Man.mp3,[73.828125]
When It Comes To You.mp3,[135.99917763]
When It Rains It Pours.mp3,[129.19921875]
When I’m Gone (with Katy Perry).mp3,[123.046875]
When We Were Young.mp3,[135.99917763]
When You're Gone.mp3,[143.5546875]
Where Are U Now (with Justin Bieber).mp3,[143.5546875]
Where It Ends.mp3,[172.265625]
WHERE SHE GOES.mp3,[143.5546875]
Where the Wild Things Are.mp3,[117.45383523]
Where You Are.mp3,[129.19921875]
Whiskey Glasses.mp3,[151.99908088]
Whiskey On You.mp3,[112.34714674]
Whistle (feat. Calum Scott).mp3,[123.046875]
Whistle.mp3,[103.359375]
White Tee (with NO1-NOAH).mp3,[61.5234375]
Who Needs Love.mp3,[107.66601562]
Whole Lotta Choppas.mp3,[129.19921875]
Why Not.mp3,[117.45383523]
Wide Awake.mp3,[161.49902344]
Wife.mp3,[123.046875]
Wiggle (feat. Snoop Dogg).mp3,[161.49902344]
wiggy.mp3,[123.046875]
Wild as Her.mp3,[151.99908088]
Wild Side (feat. Cardi B).mp3,[107.66601562]
Wild Thoughts (feat. Rihanna & Bryson Tiller).mp3,[99.38401442]
Wildberry Lillet.mp3,[135.99917763]
willow.mp3,[112.34714674]
Wind Up Missin’ You.mp3,[86.1328125]
Wine Into Whiskey.mp3,[99.38401442]
Wish.mp3,[95.703125]
With You.mp3,[117.45383523]
Without Me.mp3,[135.99917763]
Without You (feat. Sandro Cavazza).mp3,[135.99917763]
Woah.mp3,[143.5546875]
Wockesha.mp3,[103.359375]
Won't Forget You (Edit).mp3,[129.19921875]
Wonder.mp3,[135.99917763]
Words (feat. Zara Larsson).mp3,[61.5234375]
Work Out.mp3,[95.703125]
World Cup.mp3,[117.45383523]
World Hold On (Children Of The Sky) - FISHER Rework.mp3,[129.19921875]
World's Smallest Violin.mp3,[117.45383523]
Worth It (feat. Kid Ink).mp3,[99.38401442]
Wreckage.mp3,[103.359375]
Wrecked.mp3,[184.5703125]
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign).mp3,[143.5546875]
WY@.mp3,[117.45383523]
X ESO BB.mp3,[99.38401442]
X SI VOLVEMOS.mp3,[117.45383523]
X ULTIMA VEZ.mp3,[89.10290948]
X1.mp3,[123.046875]
XO Tour Llif3.mp3,[151.99908088]
Y Si Se Quiere Ir.mp3,[143.5546875]
Ya Acabo.mp3,[129.19921875]
Ya Lili.mp3,[184.5703125]
Ya No Estoy Dolido.mp3,[123.046875]
Ya No Tiene Novio.mp3,[92.28515625]
Ya No Vuelvas.mp3,[135.99917763]
Ya Pedo Quien Sabe.mp3,[151.99908088]
Ya Te Supere.mp3,[143.5546875]
Yaad Piya Ki Aane Lagi.mp3,[135.99917763]
Yeah Glo!.mp3,[99.38401442]
YEAH RIGHT.mp3,[112.34714674]
Yeah! (feat. Lil Jon & Ludacris).mp3,[103.359375]
YESHUA - dance cruise.mp3,[99.38401442]
Yet To Come.mp3,[172.265625]
Yo No Soy Celoso.mp3,[143.5546875]
"Yo x Ti, Tu x Mi.mp3",[123.046875]
Yo Ya No Vuelvo Contigo - En Vivo.mp3,[83.35433468]
You & Me - Rivo Remix.mp3,[123.046875]
You & Me.mp3,[112.34714674]
You and Me.mp3,[135.99917763]
You Belong With Me.mp3,[129.19921875]
You Know You Like It.mp3,[129.19921875]
You Need To Calm Down.mp3,[86.1328125]
You Say.mp3,[73.828125]
you should see me in a crown.mp3,[83.35433468]
"You're On Your Own, Kid.mp3",[117.45383523]
You're Somebody Else.mp3,[103.359375]
You.mp3,[107.66601562]
Young And Beautiful.mp3,[112.34714674]
Your Power.mp3,[129.19921875]
Yugur.mp3,[57.421875]
YUM YUM - Slowed.mp3,[107.66601562]
YuNg BrAtZ.mp3,[129.19921875]
YYYYYYYYYY.mp3,[99.38401442]
yyyyyyyyyyyyyyyyyyy.mp3,[135.99917763]
Zaalim.mp3,[143.5546875]
Zapateado Encabronado.mp3,[80.74951172]
Zaroori Tha.mp3,[92.28515625]
ZITTI E BUONI.mp3,[103.359375]
Zombie.mp3,[151.99908088]
Zona De Perigo.mp3,[135.99917763]
_Slut!_ (Taylor's Version) (From The Vault).mp3,[151.99908088]
